EntryID,ID,Title,URL
WOS_2_14,DOI:10.1016/j.cose.2022.102607,Binary code traceability of multigranularity information fusion from the perspective of software genes,https://www.webofscience.com/wos/woscc/full-record/WOS:000754417100013
WOS_2_15,DOI:10.1016/j.cose.2005.11.002,An empirical examination of the reverse engineering process for binary files,https://www.webofscience.com/wos/woscc/full-record/WOS:000238604700021
WOS_2_16,ISSN:1527-1366,In-Memory Fuzzing for Binary Code Similarity Analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000417469700036
WOS_2_17,ISBN:978-1-4244-4518-9,Instruction-Set Simulator Design and Realization Based on the Virtual Instruction,https://www.webofscience.com/wos/woscc/full-record/WOS:000279807700076
WOS_2_20,DOI:10.1145/2400682.2400683,Feedback-Driven Binary Code Diversification,https://www.webofscience.com/wos/woscc/full-record/WOS:000313911800001
WOS_2_21,DOI:10.1145/3197091.3197111,Exercises for Teaching Reverse Engineering,https://www.webofscience.com/wos/woscc/full-record/WOS:000543991900022
WOS_2_22,DOI:10.1109/ASE56229.2023.00099,HexT5: Unified Pre-training for Stripped Binary Code Information Inference,https://www.webofscience.com/wos/woscc/full-record/WOS:001103357200062
WOS_2_23,DOI:10.1109/TSE.2022.3149240,Enhancing DNN-Based Binary Code Function Search With Low-Cost Equivalence Checking,https://www.webofscience.com/wos/woscc/full-record/WOS:001020827200012
WOS_2_24,DOI:10.1109/SCAM.2016.21,BinCFP: Efficient Multi-threaded Binary Code Control Flow Profiling,https://www.webofscience.com/wos/woscc/full-record/WOS:000391207000007
WOS_2_25,DOI:10.1016/j.diin.2015.01.011,SIGMA: A Semantic Integrated Graph Matching Approach for identifying reused functions in binary code,https://www.webofscience.com/wos/woscc/full-record/WOS:000350859600007
WOS_2_26,DOI:10.1109/QRS-C.2016.26,The Evaluation of the Embedded Software Quality Based on the Binary Code,https://www.webofscience.com/wos/woscc/full-record/WOS:000386627300023
WOS_2_28,DOI:10.1109/ICSME.2017.59,Semantics-Aware Machine Learning for Function Recognition in Binary Code,https://www.webofscience.com/wos/woscc/full-record/WOS:000425489300037
WOS_2_29,ISBN:978-989-758-139-7,Reverse Engineering an IPhone Applications using Dynamic Analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000454774200031
WOS_2_31,ISBN:978-1-4503-1312-4,Augmenting Vulnerability Analysis of Binary Code,https://www.webofscience.com/wos/woscc/full-record/WOS:000395798000022
WOS_2_33,DOI:10.1109/DASC/PiCom/CBDCom/CyberSciTech.2019.00121,TraceFilter: An Exploitability Analyzer of Vulnerabilities in Binary Code,https://www.webofscience.com/wos/woscc/full-record/WOS:000609886700105
WOS_2_34,DOI:10.1145/2254556.2254643,MetricAttitude: A Visualization Tool for the Reverse Engineering of Object Oriented Software,https://www.webofscience.com/wos/woscc/full-record/WOS:000323214900077
WOS_2_36,DOI:10.1109/TSE.2015.2470241,Using Reduced Execution Flow Graph to Identify Library Functions in Binary Code,https://www.webofscience.com/wos/woscc/full-record/WOS:000370872900006
WOS_2_38,ISBN:978-1-909507-11-1,Top-Level Goals in Reverse Engineering Executable Software,https://www.webofscience.com/wos/woscc/full-record/WOS:000321919600003
WOS_2_39,DOI:10.1109/ICSME55016.2022.00019,Deceiving Deep Neural Networks-Based Binary Code Matching with Adversarial Programs,https://www.webofscience.com/wos/woscc/full-record/WOS:000908031000011
WOS_2_42,DOI:10.1016/j.diin.2014.03.012,OBA2: An Onion approach to Binary code Authorship Attribution,https://www.webofscience.com/wos/woscc/full-record/WOS:000335438900012
WOS_2_43,DOI:10.1109/ICSM.2013.25,An Analysis of Machine Learning Algorithms for Condensing Reverse Engineered Class Diagrams,https://www.webofscience.com/wos/woscc/full-record/WOS:000332836100015
WOS_2_44,DOI:10.1007/978-3-319-58469-0_23,BinSign: Fingerprinting Binary Functions to Support Automated Analysis of Code Executables,https://www.webofscience.com/wos/woscc/full-record/WOS:000432741800023
WOS_2_45,ISBN:0-7803-9540-9,Applying code analysis and 3D design pattern grouping to facilitate program comprehension,https://www.webofscience.com/wos/woscc/full-record/WOS:000239791200021
WOS_2_46,DOI:10.1016/j.scico.2009.10.007,"Rigi-An environment for software reverse engineering, exploration, visualization, and redocumentation",https://www.webofscience.com/wos/woscc/full-record/WOS:000276464800005
WOS_2_47,DOI:10.1109/CSMR.2005.25,"Does the ""refactor to understand"" reverse engineering pattern improve program comprehension?",https://www.webofscience.com/wos/woscc/full-record/WOS:000228415500043
WOS_2_49,DOI:10.1007/978-3-319-30142-6_14,Dynamic Analysis Techniques to Reverse Engineer Mobile Applications,https://www.webofscience.com/wos/woscc/full-record/WOS:000385788700014
WOS_2_50,DOI:10.1016/j.cose.2020.101865,SensorRE: Provenance support for software reverse engineers,https://www.webofscience.com/wos/woscc/full-record/WOS:000536765700018
WOS_3_1,DOI:10.1016/j.procs.2010.12.134,Evaluation of design pattern recovery tools,https://www.webofscience.com/wos/woscc/full-record/WOS:000299159800132
WOS_3_3,ISSN:0302-9743,\ Cognitive Modelling of Pilot Errors and Error Recovery in Flight Management Tasks,https://www.webofscience.com/wos/woscc/full-record/WOS:000278807800005
WOS_3_5,DOI:10.1016/j.advengsoft.2009.10.014,Design pattern recovery based on annotations,https://www.webofscience.com/wos/woscc/full-record/WOS:000275763700001
WOS_3_6,DOI:10.1016/j.jss.2015.01.019,A comprehensive approach to the recovery of design pattern instances based on sub-patterns and method signatures,https://www.webofscience.com/wos/woscc/full-record/WOS:000351971500001
WOS_3_7,DOI:10.1007/978-3-319-40030-3_39,Trajectory Recovery System: Angle of Attack Guidance for Inflight Loss of Control,https://www.webofscience.com/wos/woscc/full-record/WOS:000389412900039
WOS_3_9,DOI:10.1007/s11432-011-4527-x,Waveform design and high-resolution imaging of cognitive radar based on compressive sensing,https://www.webofscience.com/wos/woscc/full-record/WOS:000310226800016
WOS_3_10,ISSN:1530-1591,CSER: HW/SW Configurable Soft-Error Resiliency for Application Specific Instruction-Set Processors,https://www.webofscience.com/wos/woscc/full-record/WOS:000415129400137
WOS_3_11,ISBN:978-1-4799-7280-7,Design of interaction in a Virtual Environment for post-stroke rehabilitation: a cognitive perspective,https://www.webofscience.com/wos/woscc/full-record/WOS:000389273200028
WOS_3_12,DOI:10.1016/j.cogsys.2018.12.006,Cognitive guidance and improvement of Alzheimer's disease patients based on human-computer interaction design,https://www.webofscience.com/wos/woscc/full-record/WOS:000468975100024
WOS_3_13,DOI:10.1109/SOUTHEASTCON52093.2024.10500080,Designing Human-centered Artificial Intelligence to Assist with Domestic Abuse Recovery: Mitigating Technology Enabled Coercive Control,https://www.webofscience.com/wos/woscc/full-record/WOS:001219464000155
WOS_3_14,DOI:10.1109/vs-games.2019.8864513,Virtual Reality Environment for the Cognitive Rehabilitation of Stroke Patients,https://www.webofscience.com/wos/woscc/full-record/WOS:000712143600030
WOS_3_19,ISSN:2334-0983,An Efficient Method for Collaborative Compressive Spectrum Sensing in Cognitive Radio Networks,https://www.webofscience.com/wos/woscc/full-record/WOS:000376235500003
WOS_3_20,DOI:10.1108/IMDS-12-2021-0801,Are you willing to forgive AI? Service recovery from medical AI service failure,https://www.webofscience.com/wos/woscc/full-record/WOS:000840108900001
WOS_3_21,DOI:10.1016/j.jss.2011.07.006,Understanding the relevance of micro-structures for design patterns detection,https://www.webofscience.com/wos/woscc/full-record/WOS:000296415100024
WOS_3_23,DOI:10.1007/s00371-022-02552-9,Enhancing cognitive ability through a VR serious game training model mixing Piaget's epistemological methodology and Lumosity concept,https://www.webofscience.com/wos/woscc/full-record/WOS:000815551100001
WOS_3_24,ISSN:1063-6773,An Eclipse plug-in for the Detection of Design Pattern Instances through Static and Dynamic Analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000287356400058
WOS_3_25,DOI:10.1109/TKDE.2004.62,Recovery of PTUIE handling from source codes through recognizing its probable properties,https://www.webofscience.com/wos/woscc/full-record/WOS:000223253200004
WOS_3_26,DOI:10.1007/978-3-030-98355-0_24,Effects and Combination of Tailored Browser-Based and Mobile Cognitive Software Training,https://www.webofscience.com/wos/woscc/full-record/WOS:000788273600024
WOS_3_27,ISBN:978-1-5108-1790-6,Vocal biomarkers to discriminate cognitive load in a working memory task,https://www.webofscience.com/wos/woscc/full-record/WOS:000380581601101
WOS_3_28,DOI:10.1016/j.promfg.2020.10.082,Cognitive Human Modeling in Collaborative Robotics,https://www.webofscience.com/wos/woscc/full-record/WOS:000863680700081
WOS_3_29,DOI:10.1109/TMC.2024.3353591,Nonuniform Sampling Pattern Design for Compressed Spectrum Sensing in Mobile Cognitive Radio Networks,https://www.webofscience.com/wos/woscc/full-record/WOS:001290273100004
WOS_3_30,ISBN:978-1-4799-9985-9,Wideband Spectrum Sensing Receiver for Cognitive Radio Application,https://www.webofscience.com/wos/woscc/full-record/WOS:000380433100043
WOS_3_31,DOI:10.1109/CSMR.2012.32,DPB: A Benchmark for Design Pattern Detection Tools,https://www.webofscience.com/wos/woscc/full-record/WOS:000309348900024
WOS_3_32,DOI:10.1016/j.infsof.2006.10.011,Recovering UML class models from C++: A detailed explanation,https://www.webofscience.com/wos/woscc/full-record/WOS:000244403200002
WOS_3_33,ISBN:978-1-5090-6264-5,Boosting Physical and Psychological Well-Being in Rehabilitation Through Cognitive Technologies Preliminary results,https://www.webofscience.com/wos/woscc/full-record/WOS:000427346000018
WOS_3_34,DOI:10.1007/978-3-031-61047-9_4,Enhancing Cognitive Rehabilitation with Augmented Reality: The Role of Virtual Characters in Attention Restoration,https://www.webofscience.com/wos/woscc/full-record/WOS:001280592400004
WOS_3_35,ISBN:978-1-4503-0228-9,Exploring Implicit Memory for Painless Password Recovery,https://www.webofscience.com/wos/woscc/full-record/WOS:000395171602080
WOS_3_36,ISBN:978-1-5386-1191-3,Sub-Nyquist Wideband Spectrum Sensing based on Random Demodulation in Cognitive Radio,https://www.webofscience.com/wos/woscc/full-record/WOS:000426975300106
WOS_3_38,DOI:10.1109/TCDS.2021.3053050,Neural Correlates of Single-Task Versus Cognitive-Motor Dual-Task Training,https://www.webofscience.com/wos/woscc/full-record/WOS:000809402600028
WOS_3_39,DOI:10.1016/j.procs.2021.02.018,Sub-Nyquist Wideband Spectrum Sensing Based on Analog to Information Converter for Cognitive Radio,https://www.webofscience.com/wos/woscc/full-record/WOS:000659496400017
WOS_3_40,DOI:10.1007/s10846-017-0648-9,Cognitive Human-Machine Interfaces and Interactions for Unmanned Aircraft,https://www.webofscience.com/wos/woscc/full-record/WOS:000442504500027
WOS_3_41,DOI:10.1145/2592235.2592246,Developing a Serious Game for Cognitive Assessment: Choosing Settings and Measuring Performance,https://www.webofscience.com/wos/woscc/full-record/WOS:000380998100011
WOS_3_42,DOI:10.1109/APSC.2011.33,Object Oriented Software Clustering Based on Community Structure,https://www.webofscience.com/wos/woscc/full-record/WOS:000410225300037
WOS_3_44,DOI:10.1002/smr.1656,Pattern detection for conceptual schema recovery in data-intensive systems,https://www.webofscience.com/wos/woscc/full-record/WOS:000346649500006
WOS_3_45,DOI:10.1108/IMDS-10-2022-0642,I can feel AI failure: the impact of service failure type and failure assessment on customer recovery expectation,https://www.webofscience.com/wos/woscc/full-record/WOS:001066404300001
WOS_3_46,ISSN:1095-1350,A Model-Driven Graph-Matching Approach for Design Pattern Detection,https://www.webofscience.com/wos/woscc/full-record/WOS:000332514300019
WOS_3_47,DOI:10.1016/j.cie.2020.106339,Economic modelling of robotic disassembly in end-of-life product recovery for remanufacturing,https://www.webofscience.com/wos/woscc/full-record/WOS:000525375800023
WOS_3_48,DOI:10.1109/saner.2019.8668031,Accurate Design Pattern Detection Based on Idiomatic Implementation Matching in Java Language Context,https://www.webofscience.com/wos/woscc/full-record/WOS:000469754100018
WOS_3_49,DOI:10.1016/j.cmpb.2012.10.021,Automatic classification of eye activity for cognitive load measurement with emotion interference,https://www.webofscience.com/wos/woscc/full-record/WOS:000318192300001
WOS_3_50,DOI:10.1109/saner48275.2020.9054804,Distinguishing Similar Design Pattern Instances through Temporal Behavior Analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000568240800027
WOS_4_1,ISBN:978-0-88986-642-3,Legacy software reverse-engineering and comprehension by interpretations,https://www.webofscience.com/wos/woscc/full-record/WOS:000243744900045
WOS_4_6,DOI:10.1002/smr.2121,Using reverse engineering techniques to infer a system use case model,https://www.webofscience.com/wos/woscc/full-record/WOS:000458906200002
WOS_4_8,DOI:10.1109/WPC.2004.1311056,Towards a technique for reverse engineering web transactions from a user's perspective,https://www.webofscience.com/wos/woscc/full-record/WOS:000222969700015
WOS_4_18,ISBN:978-9-8975-8143-4,Finding the Right Needles in Hay Helping Program Comprehension of Large Software Systems,https://www.webofscience.com/wos/woscc/full-record/WOS:000380403000017
WOS_4_19,DOI:10.1016/j.infsof.2014.04.007,MoDisco: A model driven reverse engineering framework,https://www.webofscience.com/wos/woscc/full-record/WOS:000337261800011
WOS_4_23,DOI:10.1109/CSMR.2005.12,Applying webmining techniques to execution traces to support the program comprehension process,https://www.webofscience.com/wos/woscc/full-record/WOS:000228415500014
WOS_4_26,DOI:10.1109/EMS.2012.20,The New Technique of Decompilation and Its Application in Information Security,https://www.webofscience.com/wos/woscc/full-record/WOS:000392818500019
WOS_4_29,DOI:10.1109/ICCD58817.2023.00011,Leveraging Firmware Reverse Engineering for Stealthy Sensor Attacks via Binary Modification,https://www.webofscience.com/wos/woscc/full-record/WOS:001146866200001
WOS_4_30,DOI:10.1007/978-3-319-99073-6_4,MobileFindr: Function Similarity Identification for Reversing Mobile Binaries,https://www.webofscience.com/wos/woscc/full-record/WOS:000460205700004
WOS_4_33,DOI:10.1007/978-90-481-9112-3_75,Software Artifacts Extraction for Program Comprehension,https://www.webofscience.com/wos/woscc/full-record/WOS:000323845700075
WOS_4_34,DOI:10.1109/SP.2009.27,Automatic Reverse Engineering of Malware Emulators,https://www.webofscience.com/wos/woscc/full-record/WOS:000273336900007
WOS_4_35,DOI:10.1016/j.cag.2005.03.007,3D visualization techniques to support slicing-based program comprehension,https://www.webofscience.com/wos/woscc/full-record/WOS:000230160300002
WOS_4_36,DOI:10.1142/S0218194011005645,CAPTURING INTERFACE PROTOCOLS TO SUPPORT COMPREHENSION AND EVALUATION OF C++ LIBRARIES,https://www.webofscience.com/wos/woscc/full-record/WOS:000302023200003
WOS_4_38,DOI:10.1145/3310274,Isopleth: Supporting Sensemaking of Professional Web Applications to Create Readily Available Learning Experiences,https://www.webofscience.com/wos/woscc/full-record/WOS:000472061300004
WOS_4_39,DOI:10.1016/j.diin.2016.04.002,BinGold: Towards robust binary analysis by extracting the semantics of binary code as semantic flow graphs (SFGs),https://www.webofscience.com/wos/woscc/full-record/WOS:000380900500003
WOS_4_42,DOI:10.1109/TIFS.2020.2980190,CPA: Accurate Cross-Platform Binary Authorship Characterization Using LDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000527936100002
WOS_4_43,DOI:10.1007/978-3-319-22906-5_8,Protecting Android Apps Against Reverse Engineering by the Use of the Native Code,https://www.webofscience.com/wos/woscc/full-record/WOS:000363672200008
WOS_4_45,ISSN:1865-0929,Reverse-Architecting Legacy Software Based on Roles: An Industrial Experiment,https://www.webofscience.com/wos/woscc/full-record/WOS:000262405300009
WOS_4_46,DOI:10.1109/ICSE.2019.00082,Grey-box Concolic Testing on Binary Code,https://www.webofscience.com/wos/woscc/full-record/WOS:000560373200064
WOS_4_47,DOI:10.1587/transinf.2017KBP0018,Identifying Core Objects for Trace Summarization by Analyzing Reference Relations and Dynamic Properties,https://www.webofscience.com/wos/woscc/full-record/WOS:000443272000005
WOS_4_48,DOI:10.1109/WCRE.2008.57,Integrative Levels of Program Comprehension,https://www.webofscience.com/wos/woscc/full-record/WOS:000261030100017
WOS_4_50,DOI:10.1109/COMPSAC.2017.142,Identifying Core Objects for Trace Summarization Using Reference Relations and Access Analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000424861400002
WOS_5_1,ISBN:978-7-5615-2825-9,Design and optimization of retargetable instruction set simulator,https://www.webofscience.com/wos/woscc/full-record/WOS:000249782700091
WOS_5_23,DOI:10.1109/SYNASC.2008.7,Towards a Reverse Engineering Dataflow Analysis Framework for Java and C plus,https://www.webofscience.com/wos/woscc/full-record/WOS:000274363300046
WOS_5_25,DOI:10.1016/S0065-2458(10)79005-7,"The Tools Perspective on Software Reverse Engineering: Requirements, Construction, and Evaluation",https://www.webofscience.com/wos/woscc/full-record/WOS:000276405000005
WOS_5_26,DOI:10.1007/978-3-319-91152-6_35,Art and Automation of Teaching Malware Reverse Engineering,https://www.webofscience.com/wos/woscc/full-record/WOS:000554414000035
WOS_5_28,DOI:10.1109/ICPC.2008.17,Re-engineering a reverse engineering portal to a distributed SOA,https://www.webofscience.com/wos/woscc/full-record/WOS:000257638100024
WOS_5_34,DOI:10.1049/iet-sen.2010.0152,ReAjax: a reverse engineering tool for Ajax Web applications,https://www.webofscience.com/wos/woscc/full-record/WOS:000308233300003
WOS_5_35,DOI:10.1109/WCRE.2004.5,A brief summary of cognitive patterns for program comprehension,https://www.webofscience.com/wos/woscc/full-record/WOS:000225596700037
WOS_5_40,DOI:10.1109/ISVLSI59464.2023.10238540,Reverse Engineering of RTL Controllers from Look-Up Table Netlists,https://www.webofscience.com/wos/woscc/full-record/WOS:001066014800027
WOS_5_42,DOI:10.1002/smr.1787,EXACT: A tool for comprehending VBA-based Excel spreadsheet applications,https://www.webofscience.com/wos/woscc/full-record/WOS:000379946100004
WOS_5_46,DOI:10.1109/WPC.2004.1311047,Reuse in reverse engineering,https://www.webofscience.com/wos/woscc/full-record/WOS:000222969700006
WOS_6_50,ISSN:0922-6389,Data Formats in Multineuronal Systems and Brain Reverse Engineering,https://www.webofscience.com/wos/woscc/full-record/WOS:000348931200015
WOS_7_12,DOI:10.1109/WCRE.2004.16,Combined software and hardware comprehension in reverse engineering,https://www.webofscience.com/wos/woscc/full-record/WOS:000225596700026
WOS_7_20,DOI:10.1142/9789812701534_0159,Extend graph based approach for reverse engineering component based software,https://www.webofscience.com/wos/woscc/full-record/WOS:000233230700159
WOS_7_34,DOI:10.1109/ICSA59870.2024.00010,Automated Reverse Engineering for MoM-based Microservices (ARE4MOM) using static analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:001284747500006
WOS_7_46,DOI:10.1007/s10515-009-0054-z,Automated software license analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000268000900004
WOS_7_48,DOI:10.1109/ICSM.2013.24,Combining Static and Dynamic Analyses to Reverse-Engineer Scenario Diagrams,https://www.webofscience.com/wos/woscc/full-record/WOS:000332836100014
WOS_8_1,DOI:10.1109/ACSAC.2006.50,Static detection of vulnerabilities in x86 executables,https://www.webofscience.com/wos/woscc/full-record/WOS:000244223600024
WOS_8_3,DOI:10.1109/UIC-ATC-ScalCom-CBDCom-IoP.2015.198,Instruction Emulation and OS Supports of a Hybrid Binary Translator for x86 Instruction Set Architecture,https://www.webofscience.com/wos/woscc/full-record/WOS:000411670500174
WOS_8_4,DOI:10.1007/978-3-030-72013-1_12,cake_lpr: Verified Propagation Redundancy Checking in CakeML,https://www.webofscience.com/wos/woscc/full-record/WOS:001288719600012
WOS_8_5,DOI:10.1007/978-981-99-8311-7_10,Towards a Framework for Developing Verified Assemblers for the ELF Format,https://www.webofscience.com/wos/woscc/full-record/WOS:001160766900010
WOS_8_6,DOI:10.1109/SEAA.2015.16,Executable test specifications show no negative effect on finding and correcting test faults in event processing application development,https://www.webofscience.com/wos/woscc/full-record/WOS:000380478300003
WOS_8_9,DOI:10.3390/jsan12010011,The Method and Software Tool for Identification of the Machine Code Architecture in Cyberphysical Devices,https://www.webofscience.com/wos/woscc/full-record/WOS:000940419800001
WOS_8_10,DOI:10.1007/s10270-019-00724-1,Model execution tracing: a systematic mapping study,https://www.webofscience.com/wos/woscc/full-record/WOS:000485320600010
WOS_8_11,ISBN:978-1-5386-4969-5,Structured Random Differential Testing of Instruction Decoders,https://www.webofscience.com/wos/woscc/full-record/WOS:000568030200011
WOS_8_12,DOI:10.1002/spe.2777,Base64 encoding and decoding at almost the speed of a memory copy,https://www.webofscience.com/wos/woscc/full-record/WOS:000498459700001
WOS_8_13,DOI:10.1109/COMPSAC.2017.137,GenLog: Accurate Log Template Discovery for Stripped X86 Binaries,https://www.webofscience.com/wos/woscc/full-record/WOS:000424861400043
WOS_8_14,DOI:10.3390/electronics13091681,CFIEE: An Open-Source Critical Metadata Extraction Tool for RISC-V Hardware-Based CFI Schemes,https://www.webofscience.com/wos/woscc/full-record/WOS:001220066300001
WOS_8_15,DOI:10.1109/SCAM.2014.24,Efficient utilization of secondary storage for scalable dynamic slicing,https://www.webofscience.com/wos/woscc/full-record/WOS:000358876700020
WOS_8_16,DOI:10.5755/j01.itc.44.2.7322,Action Classification in Action Ontology Building Using Robot-Specific Texts,https://www.webofscience.com/wos/woscc/full-record/WOS:000356971700003
